,Name,Artist,Acousticness,Danceability,Speechiness,Energy,Liveness,Valence,Key,Mode,Tempo,Duration,Popularity
635,On My Mind,Diplo,0.00165,0.771,0.0409,0.731,0.217,0.635,7.0,1.0,123.026,189268.0,69.0
636,No Role Modelz,J. Cole,0.302,0.696,0.332,0.521,0.0565,0.458,10.0,0.0,100.0,292987.0,81.0
637,Do It Like Me,DLOW,0.308,0.883,0.361,0.85,0.368,0.711,10.0,0.0,150.138,146000.0,47.0
638,Rockin' Around The Christmas Tree,Brenda Lee,0.614,0.589,0.0502,0.472,0.505,0.898,8.0,1.0,67.196,126267.0,62.0
639,Perfect,Ed Sheeran,0.163,0.599,0.0232,0.448,0.106,0.168,8.0,1.0,95.05,263400.0,85.0
640,Good For You,Selena Gomez,0.181,0.607,0.0611,0.673,0.069,0.215,5.0,0.0,88.952,221280.0,62.0
641,Again,Fetty Wap,0.0062,0.748,0.072,0.733,0.329,0.291,11.0,0.0,93.019,312240.0,67.0
642,Locked Away,R. City,0.328,0.508,0.0656,0.677,0.0491,0.575,1.0,1.0,121.928,227280.0,65.0
643,Back Up,DeJ Loaf,0.147,0.816,0.338,0.535,0.176,0.435,9.0,1.0,80.012,241267.0,65.0
644,Ex's & Oh's,Elle King,0.0183,0.612,0.0848,0.921,0.0576,0.453,7.0,1.0,139.986,202173.0,71.0
645,Drag Me Down,One Direction,0.109,0.73,0.0369,0.703,0.0657,0.595,0.0,0.0,138.113,192120.0,76.0
646,Thinking out Loud,Ed Sheeran,0.474,0.781,0.0295,0.445,0.184,0.591,2.0,1.0,78.998,281560.0,82.0
647,"Mary, Did You Know?",Pentatonix,0.302,0.497,0.0269,0.312,0.0968,0.177,11.0,0.0,105.036,203373.0,57.0
648,Confident,Demi Lovato,0.00188,0.594,0.0677,0.749,0.0869,0.344,3.0,1.0,130.064,205746.0,74.0
649,Break Up In A Small Town,Sam Hunt,0.0749,0.579,0.173,0.776,0.239,0.434,8.0,1.0,136.044,229880.0,69.0
650,Work Out,J. Cole,0.0531,0.831,0.106,0.427,0.307,0.216,2.0,1.0,93.004,235320.0,77.0
651,PILLOWTALK,ZAYN,0.117,0.584,0.0456,0.7,0.0939,0.438,11.0,1.0,124.944,202747.0,77.0
652,7 Years,Lukas Graham,0.287,0.765,0.0514,0.473,0.391,0.34,10.0,1.0,119.992,237300.0,78.0
653,"Me, Myself & I",G-Eazy,0.0186,0.757,0.0955,0.672,0.158,0.382,0.0,0.0,111.996,251467.0,76.0
654,Sorry Not Sorry,Demi Lovato,0.0237,0.705,0.225,0.64,0.262,0.887,11.0,0.0,144.077,203760.0,79.0
655,Stressed Out,Twenty One Pilots,0.0462,0.734,0.141,0.637,0.0602,0.648,4.0,0.0,169.977,202333.0,82.0
656,Love Yourself,Justin Bieber,0.835,0.609,0.438,0.378,0.28,0.515,4.0,1.0,100.418,233720.0,81.0
657,My House,Flo Rida,0.0215,0.688,0.0499,0.702,0.128,0.74,7.0,0.0,94.006,192191.0,75.0
658,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,0.103,0.803,0.0432,0.585,0.0644,0.593,8.0,1.0,105.017,214480.0,77.0
659,2 Phones,Kevin Gates,0.157,0.895,0.358,0.681,0.189,0.554,7.0,0.0,121.918,240000.0,69.0
660,Don't Start Now,Dua Lipa,0.0125,0.794,0.0842,0.793,0.0952,0.677,11.0,0.0,123.941,183290.0,97.0
661,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,0.0353,0.663,0.112,0.713,0.0843,0.69,7.0,0.0,101.965,197933.0,71.0
662,Cake By The Ocean,DNCE,0.153,0.774,0.0517,0.753,0.0371,0.896,4.0,0.0,119.002,219147.0,78.0
663,Down In the DM,Yo Gotti,0.00157,0.776,0.0489,0.662,0.0887,0.324,1.0,0.0,152.927,182733.0,61.0
664,Dangerous Woman,Ariana Grande,0.0529,0.662,0.0401,0.602,0.356,0.29,4.0,0.0,133.969,235947.0,76.0
665,Hello?,Clairo,0.641,0.839,0.0607,0.473,0.0939,0.0644,10.0,0.0,98.732,135016.0,74.0
666,Roses - Imanbek Remix,SAINt JHN,0.0149,0.784,0.0506,0.721,0.285,0.895,8.0,1.0,121.966,176219.0,80.0
667,Jumpman,Drake,0.0563,0.852,0.187,0.553,0.332,0.656,1.0,1.0,142.072,205879.0,74.0
668,Exchange,Bryson Tiller,0.108,0.53,0.185,0.433,0.135,0.274,6.0,1.0,160.14,194613.0,78.0
669,Low Life,Future,0.337,0.722,0.0725,0.331,0.146,0.102,8.0,1.0,143.974,313547.0,75.0
670,White Iverson,Post Malone,0.233,0.675,0.0352,0.562,0.0816,0.309,7.0,1.0,130.098,256533.0,78.0
671,What Do You Mean?,Justin Bieber,0.00034,0.673,0.0439,0.936,0.0826,0.775,8.0,1.0,129.952,271667.0,0.0
672,The Hills,The Weeknd,0.0671,0.58,0.0488,0.565,0.135,0.138,0.0,0.0,112.986,242253.0,83.0
673,Panda,Desiigner,0.0292,0.685,0.414,0.731,0.369,0.266,10.0,0.0,145.245,247867.0,69.0
674,Hotline Bling,Drake,0.00261,0.891,0.0558,0.625,0.0504,0.548,2.0,1.0,134.967,267067.0,76.0
675,Summer Sixteen,Drake,0.00354,0.594,0.382,0.46,0.147,0.0541,1.0,1.0,146.274,202451.0,57.0
676,One Call Away,Charlie Puth,0.403,0.667,0.0344,0.613,0.115,0.47,1.0,1.0,91.024,194453.0,66.0
677,Hands To Myself,Selena Gomez,0.0147,0.811,0.118,0.499,0.342,0.466,5.0,0.0,111.016,200680.0,65.0
678,Never Forget You,Zara Larsson,0.00312,0.583,0.0457,0.732,0.269,0.276,11.0,0.0,145.992,213428.0,74.0
679,Really Really,Kevin Gates,0.00427,0.762,0.0916,0.666,0.127,0.278,0.0,1.0,118.97,232093.0,70.0
680,oui,Jeremih,0.213,0.418,0.0964,0.724,0.112,0.604,5.0,1.0,78.521,238320.0,75.0
681,679 (feat. Remy Boyz),Fetty Wap,0.00256,0.618,0.318,0.717,0.625,0.603,7.0,1.0,190.05,196693.0,74.0
682,Stitches,Shawn Mendes,0.0152,0.746,0.067,0.754,0.0486,0.764,1.0,1.0,149.882,206880.0,73.0
683,Say It,Tory Lanez,0.0862,0.546,0.0583,0.529,0.124,0.247,11.0,0.0,107.331,237787.0,71.0
684,Watch Me Wither,Iamjakehill,0.278,0.702,0.0276,0.604,0.138,0.404,11.0,0.0,130.059,208615.0,54.0
685,Trap Queen,Fetty Wap,0.0244,0.746,0.128,0.873,0.354,0.817,7.0,1.0,148.075,222093.0,72.0
686,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.00801,0.856,0.0824,0.609,0.0344,0.928,0.0,1.0,114.988,269667.0,80.0
687,See You Again (feat. Kali Uchis),"Tyler, The Creator",0.371,0.558,0.0959,0.559,0.109,0.62,6.0,1.0,78.558,180387.0,78.0
688,Needed Me,Rihanna,0.11,0.671,0.244,0.314,0.0825,0.296,5.0,0.0,110.898,191600.0,77.0
689,MIDDLE CHILD,J. Cole,0.149,0.837,0.276,0.364,0.271,0.463,8.0,1.0,123.984,213594.0,83.0
690,Best Friend,Rex Orange County,0.395,0.575,0.0596,0.714,0.115,0.32,6.0,1.0,144.982,262231.0,80.0
691,LIKE I WOULD,ZAYN,0.0247,0.565,0.114,0.832,0.26,0.233,10.0,0.0,112.827,192133.0,63.0
692,Lean On,Major Lazer,0.00346,0.723,0.0625,0.809,0.565,0.274,7.0,0.0,98.007,176561.0,72.0
693,Don't Let Me Down,The Chainsmokers,0.00281,0.551,0.0645,0.964,0.705,0.684,8.0,0.0,124.971,230573.0,0.0
694,Back To Sleep,Chris Brown,0.0424,0.647,0.243,0.646,0.0888,0.721,9.0,0.0,92.981,201253.0,64.0
695,Antidote,Travis Scott,0.00767,0.713,0.032,0.526,0.124,0.131,1.0,1.0,131.05,262693.0,76.0
696,YOUTH,Troye Sivan,0.0625,0.628,0.041,0.737,0.0777,0.592,7.0,1.0,91.507,185194.0,65.0
697,No Role Modelz,J. Cole,0.302,0.696,0.332,0.521,0.0565,0.458,10.0,0.0,100.0,292987.0,81.0
698,Can't Feel My Face,The Weeknd,0.112,0.705,0.0426,0.769,0.105,0.59,9.0,0.0,107.939,213520.0,80.0
699,Jimmy Choo,Fetty Wap,0.112,0.893,0.1,0.646,0.104,0.468,11.0,0.0,132.97,176855.0,54.0
700,Panda,Desiigner,0.0292,0.685,0.414,0.731,0.369,0.266,10.0,0.0,145.245,247867.0,69.0
701,This Is What You Came For,Calvin Harris,0.199,0.63,0.0331,0.928,0.148,0.465,9.0,0.0,123.963,222160.0,78.0
702,One Dance,Drake,0.00776,0.792,0.0536,0.625,0.329,0.37,1.0,1.0,103.967,173987.0,80.0
703,Needed Me,Rihanna,0.11,0.671,0.244,0.314,0.0825,0.296,5.0,0.0,110.898,191600.0,77.0
704,Don't Let Me Down,The Chainsmokers,0.00281,0.551,0.0645,0.964,0.705,0.684,8.0,0.0,124.971,230573.0,0.0
705,Cheap Thrills,Sia,0.0472,0.628,0.105,0.698,0.0907,0.732,6.0,0.0,89.976,211667.0,71.0
706,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,0.103,0.803,0.0432,0.585,0.0644,0.593,8.0,1.0,105.017,214480.0,77.0
707,Don't Mind,Louis The Child,0.136,0.803,0.0986,0.857,0.145,0.598,7.0,1.0,123.031,174106.0,63.0
708,Work Out,J. Cole,0.0531,0.831,0.106,0.427,0.307,0.216,2.0,1.0,93.004,235320.0,77.0
709,Ride,Twenty One Pilots,0.00835,0.645,0.0393,0.713,0.113,0.566,6.0,1.0,74.989,214507.0,80.0
710,Low Life,Future,0.337,0.722,0.0725,0.331,0.146,0.102,8.0,1.0,143.974,313547.0,75.0
711,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.0106,0.669,0.0682,0.832,0.0968,0.7,0.0,1.0,113.035,237547.0,73.0
712,Heathens,Twenty One Pilots,0.0841,0.732,0.0286,0.396,0.105,0.548,4.0,0.0,90.024,195920.0,80.0
713,Too Good At Goodbyes,Sam Smith,0.64,0.681,0.0432,0.372,0.169,0.476,5.0,1.0,91.873,201000.0,75.0
714,I Got the Keys (feat. Jay-Z & Future),DJ Khaled,0.00287,0.686,0.13,0.623,0.219,0.176,1.0,1.0,140.171,219759.0,51.0
715,Controlla,Drake,0.0781,0.611,0.179,0.468,0.101,0.349,10.0,0.0,92.092,245227.0,71.0
716,For Free (feat. Drake),DJ Khaled,0.0173,0.916,0.2,0.571,0.153,0.498,10.0,0.0,103.521,183695.0,55.0
717,Broccoli,DRAM,0.236,0.886,0.132,0.525,0.057,0.708,8.0,1.0,145.99,225205.0,67.0
718,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,0.0353,0.663,0.112,0.713,0.0843,0.69,7.0,0.0,101.965,197933.0,71.0
719,THat Part,ScHoolboy Q,0.0855,0.927,0.0911,0.535,0.136,0.336,6.0,0.0,112.96,313573.0,64.0
720,Me Too,Kevin Gates,0.152,0.726,0.296,0.605,0.642,0.36,7.0,1.0,139.233,202301.0,66.0
721,Send My Love (To Your New Lover),Adele,0.0415,0.69,0.103,0.524,0.17,0.562,6.0,0.0,164.023,223080.0,70.0
722,Into You,Ariana Grande,0.0162,0.623,0.107,0.734,0.145,0.372,9.0,1.0,107.853,244453.0,78.0
723,"i hate u, i love u (feat. olivia o'brien)",gnash,0.687,0.492,0.3,0.275,0.101,0.18,6.0,0.0,92.6,251034.0,80.0
724,7 Years,Lukas Graham,0.287,0.765,0.0514,0.473,0.391,0.34,10.0,1.0,119.992,237300.0,78.0
725,Treat You Better,Shawn Mendes,0.106,0.444,0.341,0.819,0.107,0.747,10.0,0.0,82.695,187973.0,82.0
726,Stressed Out,Twenty One Pilots,0.0462,0.734,0.141,0.637,0.0602,0.648,4.0,0.0,169.977,202333.0,82.0
727,All In My Head (Flex) (feat. Fetty Wap),Fifth Harmony,0.023,0.689,0.053,0.791,0.0526,0.755,0.0,0.0,95.04,210573.0,64.0
728,Wicked Games,The Weeknd,0.00959,0.658,0.0309,0.591,0.325,0.326,9.0,1.0,114.078,323747.0,73.0
729,Kill Em With Kindness,Selena Gomez,0.00795,0.757,0.0404,0.884,0.0973,0.398,10.0,0.0,120.012,217907.0,61.0
730,We Don't Talk Anymore,Charlie Puth,0.621,0.728,0.134,0.563,0.179,0.352,1.0,0.0,100.017,217707.0,68.0
731,Cut It (feat. Young Dolph),O.T. Genasis,0.135,0.875,0.0932,0.673,0.292,0.231,7.0,1.0,130.0,222600.0,61.0
732,H.O.L.Y.,Florida Georgia Line,0.401,0.523,0.0327,0.666,0.0728,0.564,7.0,0.0,78.077,194187.0,68.0
733,Never Be Like You (feat. Kai),Flume,0.453,0.444,0.0602,0.557,0.152,0.296,0.0,1.0,115.058,234910.0,67.0
734,Really Really,Kevin Gates,0.00427,0.762,0.0916,0.666,0.127,0.278,0.0,1.0,118.97,232093.0,70.0
735,Never Forget You,Zara Larsson,0.00312,0.583,0.0457,0.732,0.269,0.276,11.0,0.0,145.992,213428.0,74.0
736,Sorry Not Sorry,Demi Lovato,0.0237,0.705,0.225,0.64,0.262,0.887,11.0,0.0,144.077,203760.0,79.0
737,Don't Start Now,Dua Lipa,0.0125,0.794,0.0842,0.793,0.0952,0.677,11.0,0.0,123.941,183290.0,97.0
738,2 Phones,Kevin Gates,0.157,0.895,0.358,0.681,0.189,0.554,7.0,0.0,121.918,240000.0,69.0
739,Exchange,Bryson Tiller,0.108,0.53,0.185,0.433,0.135,0.274,6.0,1.0,160.14,194613.0,78.0
740,oui,Jeremih,0.213,0.418,0.0964,0.724,0.112,0.604,5.0,1.0,78.521,238320.0,75.0
741,"Me, Myself & I",G-Eazy,0.0186,0.757,0.0955,0.672,0.158,0.382,0.0,0.0,111.996,251467.0,76.0
742,All The Way Up,Fat Joe,0.062,0.536,0.386,0.721,0.824,0.393,10.0,0.0,117.139,191942.0,66.0
743,Uber Everywhere,MadeinTYO,0.0542,0.779,0.28,0.455,0.177,0.197,1.0,1.0,140.181,153429.0,62.0
744,Lockjaw (feat. Kodak Black),French Montana,0.0411,0.615,0.22,0.648,0.277,0.26,5.0,0.0,169.912,223147.0,61.0
745,Closer,The Chainsmokers,0.414,0.748,0.0338,0.524,0.111,0.661,8.0,1.0,95.01,244960.0,84.0
746,WAKE UP,Travis Scott,0.192,0.741,0.0963,0.645,0.163,0.488,11.0,0.0,149.07,231964.0,75.0
747,Money Longer,Lil Uzi Vert,0.0541,0.795,0.142,0.568,0.108,0.478,5.0,0.0,136.173,198944.0,77.0
748,Golden,Harry Styles,0.21,0.448,0.0557,0.838,0.131,0.254,4.0,0.0,139.863,208907.0,79.0
749,Pop Style,Drake,0.192,0.713,0.123,0.462,0.105,0.0595,7.0,1.0,133.054,212947.0,62.0
750,Black Beatles,Rae Sremmurd,0.142,0.794,0.0649,0.632,0.128,0.355,0.0,1.0,145.926,291893.0,75.0
751,Closer,The Chainsmokers,0.414,0.748,0.0338,0.524,0.111,0.661,8.0,1.0,95.01,244960.0,84.0
752,Starboy,The Weeknd,0.141,0.678,0.276,0.588,0.137,0.486,7.0,1.0,186.005,230453.0,84.0
753,Juju On That Beat (TZ Anthem),Zay Hilfigerrr,0.00381,0.807,0.275,0.887,0.391,0.78,1.0,1.0,160.517,144244.0,61.0
754,Broccoli,DRAM,0.236,0.886,0.132,0.525,0.057,0.708,8.0,1.0,145.99,225205.0,67.0
755,Side To Side,Ariana Grande,0.0513,0.65,0.229,0.736,0.235,0.612,6.0,0.0,159.174,226160.0,77.0
756,Caroline,Aminé,0.17,0.941,0.505,0.335,0.262,0.707,5.0,0.0,120.041,209640.0,75.0
757,Heathens,Twenty One Pilots,0.0841,0.732,0.0286,0.396,0.105,0.548,4.0,0.0,90.024,195920.0,80.0
758,Fake Love,Drake,0.105,0.928,0.287,0.481,0.176,0.613,9.0,0.0,134.007,210937.0,74.0
759,24K Magic,Bruno Mars,0.034,0.818,0.0797,0.803,0.153,0.632,1.0,1.0,106.97,225983.0,76.0
760,Let Me Love You,Mario,0.235,0.656,0.0922,0.578,0.118,0.556,7.0,0.0,94.514,256733.0,75.0
761,Cold Water,Major Lazer,0.0736,0.608,0.0432,0.798,0.156,0.501,6.0,0.0,92.943,185360.0,67.0
762,OOOUUU,Young M.A,0.533,0.635,0.447,0.847,0.154,0.568,7.0,1.0,166.072,234650.0,65.0
763,Used to This,Camila Cabello,0.361,0.583,0.0813,0.495,0.348,0.364,1.0,0.0,100.047,210002.0,66.0
764,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,0.0312,0.886,0.145,0.427,0.0906,0.23,6.0,1.0,108.034,177184.0,76.0
765,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,0.343,0.783,0.0696,0.61,0.0983,0.418,7.0,1.0,100.047,214265.0,64.0
766,Tiimmy Turner,Desiigner,0.174,0.602,0.0393,0.725,0.0786,0.304,6.0,1.0,122.803,239853.0,70.0
767,XO Tour Llif3,Lil Uzi Vert,0.00264,0.732,0.231,0.75,0.109,0.401,11.0,0.0,155.096,182707.0,84.0
768,Don't Let Me Down,The Chainsmokers,0.00281,0.551,0.0645,0.964,0.705,0.684,8.0,0.0,124.971,230573.0,0.0
769,Starving,Hailee Steinfeld,0.378,0.729,0.0647,0.615,0.105,0.508,4.0,1.0,99.989,181880.0,75.0
770,"i hate u, i love u (feat. olivia o'brien)",gnash,0.687,0.492,0.3,0.275,0.101,0.18,6.0,0.0,92.6,251034.0,80.0
771,Treat You Better,Shawn Mendes,0.106,0.444,0.341,0.819,0.107,0.747,10.0,0.0,82.695,187973.0,82.0
772,Panda,Desiigner,0.0292,0.685,0.414,0.731,0.369,0.266,10.0,0.0,145.245,247867.0,69.0
773,In the Name of Love,Martin Garrix,0.109,0.501,0.0409,0.519,0.454,0.168,4.0,0.0,133.99,195707.0,79.0
774,Sneakin’,Drake,0.00496,0.806,0.172,0.558,0.16,0.26,8.0,1.0,85.011,251333.0,65.0
775,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,0.255,0.502,0.317,0.786,0.65,0.739,9.0,0.0,169.021,243491.0,76.0
776,The Greatest Show,Hugh Jackman,0.000239,0.417,0.105,0.824,0.0725,0.4,11.0,0.0,157.92,302147.0,74.0
777,1 Night,Keierica,0.26,0.585,0.0466,0.672,0.106,0.773,5.0,1.0,136.926,207778.0,40.0
778,Too Much Sauce,DJ ESCO,0.0496,0.96,0.0786,0.547,0.216,0.186,6.0,0.0,121.01,223093.0,59.0
779,No Heart,21 Savage,0.136,0.906,0.384,0.444,0.173,0.678,4.0,0.0,140.063,235040.0,70.0
780,We Don't Talk Anymore,Charlie Puth,0.621,0.728,0.134,0.563,0.179,0.352,1.0,0.0,100.017,217707.0,68.0
781,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.0106,0.669,0.0682,0.832,0.0968,0.7,0.0,1.0,113.035,237547.0,73.0
782,Needed Me,Rihanna,0.11,0.671,0.244,0.314,0.0825,0.296,5.0,0.0,110.898,191600.0,77.0
783,Money Longer,Lil Uzi Vert,0.0541,0.795,0.142,0.568,0.108,0.478,5.0,0.0,136.173,198944.0,77.0
784,Low Life,Future,0.337,0.722,0.0725,0.331,0.146,0.102,8.0,1.0,143.974,313547.0,75.0
785,Ride,Twenty One Pilots,0.00835,0.645,0.0393,0.713,0.113,0.566,6.0,1.0,74.989,214507.0,80.0
786,Look Alive (feat. Drake),BlocBoy JB,0.00104,0.922,0.27,0.581,0.105,0.595,10.0,1.0,140.022,181263.0,77.0
787,All We Know,The Chainsmokers,0.097,0.662,0.0307,0.586,0.115,0.296,0.0,1.0,90.0,194080.0,69.0
788,You Was Right,Lil Uzi Vert,0.069,0.843,0.461,0.359,0.12,0.156,0.0,1.0,81.987,163944.0,73.0
789,pick up the phone,Young Thug,0.114,0.711,0.129,0.739,0.226,0.43,7.0,0.0,136.919,252256.0,71.0
790,Bounce Back,Big Sean,0.104,0.78,0.141,0.574,0.129,0.273,1.0,0.0,81.502,222360.0,74.0
791,Me and Your Mama,Childish Gambino,0.0116,0.534,0.0357,0.433,0.0667,0.235,5.0,1.0,117.834,379227.0,65.0
792,Cheap Thrills,Sia,0.0472,0.628,0.105,0.698,0.0907,0.732,6.0,0.0,89.976,211667.0,71.0
793,Scars To Your Beautiful,Alessia Cara,0.0285,0.573,0.129,0.739,0.111,0.451,0.0,1.0,97.085,230227.0,72.0
794,Stressed Out,Twenty One Pilots,0.0462,0.734,0.141,0.637,0.0602,0.648,4.0,0.0,169.977,202333.0,82.0
795,"Do You Mind (feat. Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross)",DJ Khaled,0.0173,0.412,0.243,0.548,0.181,0.176,10.0,1.0,81.293,325615.0,59.0
796,This Is What You Came For,Calvin Harris,0.199,0.63,0.0331,0.928,0.148,0.465,9.0,0.0,123.963,222160.0,78.0
797,One Dance,Drake,0.00776,0.792,0.0536,0.625,0.329,0.37,1.0,1.0,103.967,173987.0,80.0
798,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.00801,0.856,0.0824,0.609,0.0344,0.928,0.0,1.0,114.988,269667.0,80.0
799,Love Me Now,John Legend,0.591,0.488,0.0865,0.762,0.0763,0.709,8.0,1.0,123.889,210293.0,67.0
800,Blank Space,Taylor Swift,0.085,0.752,0.0646,0.678,0.13,0.583,5.0,1.0,96.009,231827.0,67.0
801,Take Me to Church,Hozier,0.634,0.566,0.0464,0.664,0.116,0.437,4.0,0.0,128.945,241693.0,75.0
802,Lips Are Movin,Meghan Trainor,0.0506,0.775,0.0464,0.825,0.111,0.95,7.0,1.0,139.091,182667.0,67.0
803,Hot Boyz,Missy Elliott,0.339,0.727,0.291,0.445,0.18,0.527,1.0,1.0,81.125,215467.0,51.0
804,All About That Bass,Meghan Trainor,0.0573,0.807,0.0503,0.887,0.124,0.961,9.0,1.0,134.052,187920.0,70.0
805,Only Human,Jonas Brothers,0.108,0.795,0.0722,0.496,0.0645,0.874,0.0,1.0,94.01,183000.0,84.0
806,Uptown Funk (feat. Bruno Mars),Mark Ronson,0.00801,0.856,0.0824,0.609,0.0344,0.928,0.0,1.0,114.988,269667.0,80.0
807,Thinking out Loud,Ed Sheeran,0.474,0.781,0.0295,0.445,0.184,0.591,2.0,1.0,78.998,281560.0,82.0
808,Shake It Off,Taylor Swift,0.00582,0.693,0.214,0.796,0.188,0.676,7.0,1.0,160.111,218960.0,0.0
809,No Type,Rae Sremmurd,0.0158,0.891,0.159,0.486,0.0925,0.239,6.0,1.0,125.01,200080.0,73.0
810,I Don't F**k With You,Big Sean,0.0385,0.815,0.0712,0.724,0.334,0.366,1.0,1.0,97.957,284413.0,40.0
811,7/11,Beyoncé,0.0128,0.747,0.126,0.705,0.126,0.56,9.0,0.0,136.024,213507.0,70.0
812,Love Me Harder,Ariana Grande,0.00937,0.472,0.0334,0.714,0.0764,0.24,1.0,0.0,98.992,236133.0,73.0
813,Tuesdays,Jake Scott,0.63,0.473,0.0367,0.217,0.142,0.628,4.0,1.0,164.02,216989.0,64.0
814,The Heart Wants What It Wants,Selena Gomez,0.053,0.616,0.0377,0.789,0.142,0.621,7.0,0.0,83.066,227373.0,67.0
815,I'm Not The Only One,Sam Smith,0.529,0.677,0.0361,0.485,0.0766,0.493,5.0,1.0,82.001,239317.0,82.0
816,Cocoa Butter Kisses,Chance the Rapper,0.0518,0.679,0.222,0.645,0.145,0.203,6.0,0.0,125.795,307188.0,71.0
817,Let It Go,James Bay,0.818,0.546,0.0288,0.311,0.107,0.246,1.0,1.0,147.464,260533.0,72.0
818,Jealous,Labrinth,0.873,0.435,0.046,0.155,0.107,0.0935,1.0,1.0,128.532,287693.0,78.0
819,Bang Bang,YNW Melly,0.156,0.657,0.397,0.522,0.0811,0.442,10.0,1.0,179.687,260333.0,71.0
820,Gangnam Style (강남스타일),PSY,0.00417,0.727,0.287,0.937,0.091,0.749,11.0,0.0,132.067,219493.0,69.0
821,Anaconda,Nicki Minaj,0.0668,0.964,0.179,0.605,0.214,0.646,9.0,1.0,129.994,260240.0,63.0
822,Animals,Maroon 5,0.000185,0.279,0.0898,0.742,0.593,0.328,4.0,0.0,189.868,231013.0,74.0
823,Habits (Stay High),Tove Lo,0.0703,0.733,0.0315,0.65,0.0829,0.348,5.0,1.0,110.003,209160.0,66.0
824,Chandelier,Sia,0.0197,0.399,0.0499,0.787,0.0685,0.572,1.0,1.0,117.089,216120.0,69.0
825,Stay With Me,Sam Smith,0.588,0.418,0.0414,0.42,0.11,0.184,0.0,1.0,84.094,172724.0,83.0
826,Santa Tell Me,Ariana Grande,0.0489,0.525,0.116,0.621,0.294,0.591,7.0,1.0,191.9,204093.0,67.0
827,Lifestyle,Rich Gang,0.0152,0.546,0.274,0.667,0.0895,0.471,1.0,1.0,87.666,269693.0,66.0
828,Black Widow,Iggy Azalea,0.192,0.743,0.124,0.72,0.109,0.519,11.0,1.0,163.99,209423.0,63.0
829,The Hanging Tree,James Newton Howard,0.343,0.338,0.0338,0.0775,0.212,0.155,9.0,0.0,100.648,218507.0,63.0
830,Fancy,Iggy Azalea,0.0904,0.912,0.0697,0.716,0.0491,0.377,10.0,0.0,94.981,199938.0,67.0
831,Centuries,Fall Out Boy,0.00359,0.394,0.0729,0.858,0.102,0.56,4.0,0.0,176.044,228360.0,79.0
832,Don't Start Now,Dua Lipa,0.0125,0.794,0.0842,0.793,0.0952,0.677,11.0,0.0,123.941,183290.0,97.0
833,Problem,Ariana Grande,0.000277,0.697,0.0726,0.863,0.195,0.613,8.0,0.0,128.022,195747.0,0.0
834,Trumpets,Jason Derulo,0.555,0.635,0.258,0.691,0.097,0.638,0.0,1.0,82.142,217419.0,67.0
835,No Flex Zone,Rae Sremmurd,0.00433,0.925,0.106,0.518,0.0976,0.241,8.0,1.0,120.064,231067.0,60.0
836,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,0.22,0.805,0.1,0.33,0.105,0.211,1.0,0.0,121.97,242983.0,78.0
837,Rude,MAGIC!,0.0423,0.774,0.0389,0.756,0.305,0.931,1.0,1.0,144.032,224840.0,77.0
838,Break Free,Ariana Grande,0.0064,0.687,0.0455,0.702,0.204,0.284,7.0,0.0,129.956,214840.0,73.0
839,Don't Tell 'Em,Jeremih,0.392,0.856,0.0997,0.527,0.11,0.386,2.0,1.0,98.052,266840.0,71.0
840,L.A.LOVE (la la) [feat. YG],Fergie,0.0186,0.509,0.176,0.482,0.238,0.301,7.0,1.0,101.042,211512.0,57.0
841,Happy Now,Kygo,0.374,0.693,0.0801,0.575,0.252,0.492,9.0,1.0,117.999,211362.0,80.0
842,All of Me,John Legend,0.922,0.422,0.0322,0.264,0.132,0.331,8.0,1.0,119.93,269560.0,84.0
843,Try Me,The Weeknd,0.596,0.456,0.064,0.679,0.129,0.107,8.0,0.0,92.026,221107.0,74.0
844,Waves,Kanye West,0.0528,0.557,0.0382,0.586,0.339,0.0681,10.0,1.0,96.091,181573.0,70.0
845,Turn Down for What,DJ Snake,0.00107,0.818,0.156,0.799,0.057,0.0815,1.0,0.0,100.014,213733.0,71.0
846,Dark Horse,Katy Perry,0.00314,0.645,0.0513,0.585,0.165,0.353,6.0,1.0,131.931,215672.0,76.0
847,Steal My Girl,One Direction,0.00433,0.536,0.0347,0.768,0.114,0.545,10.0,0.0,77.217,228133.0,74.0
848,About the Money,T.I.,0.0487,0.81,0.265,0.721,0.0886,0.552,9.0,0.0,101.997,270120.0,58.0
849,"Mary, Did You Know?",Pentatonix,0.302,0.497,0.0269,0.312,0.0968,0.177,11.0,0.0,105.036,203373.0,57.0
